"date" "athletes" "maleAthletes" "femaleAthletes" "maleSpeedMean" "maleSpeedSD" "femaleSpeedMean" "femaleSpeedSD" "extraTime"
"257" "2013-04-27" 253 141 95 3.46788870764156 0.500382995579782 2.72108639562703 0.478427193614445 NA
"256" "2013-04-20" 252 136 102 3.42887886349918 0.597433162496728 2.65314198093735 0.435818240691596 NA
"255" "2013-04-13" 316 180 122 3.41088066530203 0.674984014663855 2.71361516986056 0.460741355203853 NA
"254" "2013-04-06" 238 145 80 3.49908581727095 0.697363405089981 2.81732509074051 0.471237329145977 NA
"253" "2013-03-30" 215 144 59 3.44055080227971 0.578753945620742 2.78351258470195 0.39969347491204 NA
"252" "2013-03-23" 181 118 55 3.4247659227445 0.526708335040359 2.7525857559881 0.389647964711497 NA
"251" "2013-03-16" 248 145 80 3.44370195878301 0.626115079123955 2.73951519669339 0.505427956364125 NA
"250" "2013-03-09" 254 163 84 3.44310198190719 0.573823404883548 2.81473886521539 0.416760916559883 NA
"249" "2013-03-02" 240 155 75 3.44302685619342 0.596799239653274 2.83188217534521 0.555714112935964 NA
"248" "2013-02-23" 129 88 34 3.2708028956276 0.467452370588475 2.72536590520758 0.490953510243994 NA
"247" "2013-02-16" 248 163 77 3.40468729852726 0.665620584438053 2.74862572406771 0.479650234766602 NA
"246" "2013-02-09" 229 140 75 3.37197686300923 0.594087343439829 2.73326463880074 0.412846601554833 NA
"245" "2013-02-02" 165 104 57 3.04228530832399 0.521539422830292 2.55390004101613 0.451583505235448 NA
"244" "2013-01-26" 129 88 33 3.17240333627302 0.570827218945519 2.59980257821198 0.363235969342996 NA
"243" "2013-01-19" 101 69 29 3.3742887448198 0.549933543284122 2.61551029678425 0.515149868236318 NA
"242" "2013-01-12" 297 171 110 3.44648360109084 0.63087715160624 2.72335646487767 0.466860650301344 NA
"241" "2013-01-05" 222 126 88 3.34156170228076 0.664061220674008 2.72773641670875 0.483454070441213 NA
"240" "2012-12-29" 145 92 48 3.41495304850758 0.719228947124448 2.79237172935534 0.375691248400517 NA
"239" "2012-12-22" 207 124 72 3.36203597787028 0.712553195329101 2.83668027404065 0.596462639005627 NA
"238" "2012-12-15" 138 85 49 3.3860625536048 0.690940432455295 2.72640513264121 0.408437723564183 NA
"237" "2012-12-08" 182 114 66 3.27589598770324 0.67669857135339 2.6034905297543 0.455196159800598 NA
"236" "2012-12-01" 122 91 26 3.32331906787926 0.632281532194729 2.63021001277593 0.460360314430252 NA
"235" "2012-11-24" 163 105 51 3.24464582343299 0.655925096690021 2.58158558856499 0.428191804727201 NA
"234" "2012-11-17" 221 132 80 3.43097145883941 0.606165905195417 2.63481052997104 0.405908057505936 NA
"233" "2012-11-10" 220 131 77 3.50440272530313 0.749282493756563 2.62388040730045 0.436129747800857 NA
"232" "2012-11-03" 231 145 78 3.44632424558332 0.682166341136997 2.7048947483715 0.470360651321979 NA
"231" "2012-10-27" 169 105 55 3.44673016347204 0.634466642556294 2.78928886717708 0.524965140372877 NA
"230" "2012-10-20" 274 157 103 3.5438596879608 0.71546903680478 2.75780657432101 0.466858849612943 NA
"229" "2012-10-13" 234 137 80 3.33937561424051 0.658939737680782 2.79253076669447 0.484281160066897 NA
"228" "2012-10-06" 298 170 116 3.40196542601835 0.673173929478252 2.7694331873168 0.512155267194452 NA
"227" "2012-09-29" 221 130 78 3.35389145231939 0.680184464570373 2.67433588595829 0.426774036058735 NA
"226" "2012-09-22" 268 165 91 3.48620568661273 0.658854331685452 2.72143675696833 0.497383851735768 NA
"225" "2012-09-15" 263 154 89 3.32474074634497 0.680663926541087 2.6971714466755 0.589090784922586 NA
"224" "2012-09-08" 300 179 103 3.39599540331088 0.681424015899329 2.65260347728632 0.482530290843835 NA
"223" "2012-09-01" 204 126 73 3.2687239750163 0.711355833578917 2.59429119354374 0.446833999752491 NA
"222" "2012-08-25" 251 160 84 3.44433406984183 0.652136964518486 2.82175878337271 0.449514672600463 NA
"221" "2012-08-18" 242 149 80 3.37563841748782 0.644724661701876 2.60542919608238 0.52295726939797 NA
"220" "2012-08-11" 224 135 78 3.29680297606029 0.649158014050735 2.65316040935825 0.511270185398704 NA
"219" "2012-08-04" 278 155 105 3.46886100387489 0.727691112356445 2.77453563873718 0.516972090829157 NA
"218" "2012-07-28" 226 125 89 3.40329072650348 0.712324057112521 2.64851246913781 0.469743365800798 NA
"217" "2012-07-21" 224 138 81 3.36908801473036 0.693116732145411 2.75666940020198 0.509654085291733 NA
"216" "2012-07-14" 234 135 81 3.38400498277321 0.716601938369839 2.78252976956981 0.52063632979062 NA
"215" "2012-07-07" 207 125 73 3.39476698516424 0.694425038585252 2.72053369586501 0.465985057795826 NA
"214" "2012-06-30" 260 142 108 3.34120645060214 0.643641803206074 2.67713595299099 0.516610618834907 NA
"213" "2012-06-23" 252 165 81 3.36190748028227 0.62523830306559 2.73362945831836 0.512211416832026 NA
"212" "2012-06-16" 209 136 62 3.51262993630109 0.612225624416003 2.78545719078084 0.46513242131343 NA
"211" "2012-06-09" 269 156 100 3.43921216818414 0.652622756464269 2.73577679494024 0.465149920186209 NA
"210" "2012-06-02" 303 159 127 3.37470575435298 0.734929700982295 2.71383240514469 0.489110602146543 NA
"209" "2012-05-26" 294 166 115 3.40039994307456 0.704225124094163 2.69898425679682 0.491195297670341 NA
"208" "2012-05-19" 259 156 92 3.54970520268792 0.623306897305033 2.67772950177485 0.417022861171843 NA
"207" "2012-05-12" 274 162 99 3.4107331023655 0.546818543675818 2.64563951174187 0.517003528164579 NA
"206" "2012-05-05" 292 157 119 3.38116260430478 0.62494511282706 2.63334265743839 0.504796841882897 NA
"205" "2012-04-28" 274 156 104 3.36432339517648 0.659131494688338 2.73153351833304 0.399065194322142 NA
"204" "2012-04-21" 314 175 127 3.48400932735329 0.657255487178698 2.71718553923456 0.456685662868112 NA
"203" "2012-04-14" 196 121 65 3.49483475656458 0.579452656576263 2.76733518173999 0.550404077949516 NA
"202" "2012-04-07" 331 192 131 3.46043018891065 0.664658111562253 2.78514378733353 0.556590395421149 NA
"201" "2012-03-31" 274 146 113 3.46284246203578 0.601974699712254 2.68856037449238 0.484690995281823 NA
"200" "2012-03-24" 299 174 117 3.54695856760601 0.618015951439901 2.85299834381588 0.549741917853786 NA
"199" "2012-03-17" 308 154 126 3.54805874915156 0.656717121717036 2.78149764544028 0.545777989025175 NA
"198" "2012-03-10" 340 193 125 3.51098295085823 0.713619006753797 2.75718661250882 0.454174611457398 NA
"197" "2012-03-03" 353 199 134 3.48682841271863 0.610623011797243 2.79935951536287 0.516989460046067 NA
"196" "2012-02-25" 315 188 117 3.49818319171623 0.579820718033042 2.79468748697664 0.460812369396468 NA
"195" "2012-02-18" 308 181 117 3.37439707108099 0.591706079804304 2.76627646172245 0.47627471336638 NA
"194" "2012-02-11" 273 171 92 3.41154693596375 0.596702602208802 2.69879586986919 0.556796869143537 NA
"193" "2012-02-04" 280 167 103 3.43405020873429 0.59446471102717 2.74329024901746 0.587020833413222 NA
"192" "2012-01-28" 278 159 104 3.2877581789813 0.63523794837428 2.60951294221607 0.454621638609746 NA
"191" "2012-01-21" 329 183 128 3.36881589751565 0.602377796474235 2.79957538564621 0.543532444065274 NA
"190" "2012-01-14" 292 170 114 3.42571884048268 0.605038448376308 2.67701745445156 0.545492749447893 NA
"189" "2012-01-07" 314 186 114 3.4006088647957 0.603739515392604 2.7407461724542 0.52023162085141 NA
"188" "2011-12-31" 247 165 70 3.45725672266999 0.667121125514341 2.78343682645986 0.510285030981644 NA
"187" "2011-12-24" 295 185 95 3.45552287498874 0.675745730908575 2.78005324631888 0.598957168626632 NA
"186" "2011-12-17" 266 160 85 3.04492259709058 0.672847332151371 2.4470476435859 0.442269462022757 NA
"185" "2011-12-10" 232 142 78 3.35602825587809 0.639248787961885 2.7425542880865 0.483260412662707 NA
"184" "2011-12-03" 252 156 87 3.41674078999339 0.663702893365479 2.61664248926022 0.505880498819657 NA
"183" "2011-11-26" 281 168 96 3.46785205950031 0.601886880242595 2.7863355825617 0.492066775342506 NA
"182" "2011-11-19" 331 186 124 3.46248781057804 0.643044968996289 2.7704601744315 0.542612948202602 NA
"181" "2011-11-12" 347 202 118 3.43484341262779 0.594109747839309 2.6260339088583 0.496520951736479 NA
"180" "2011-11-05" 289 178 104 3.51108878811524 0.611254314880307 2.71947655170052 0.49349086869781 NA
"179" "2011-10-29" 323 177 136 3.40001239019249 0.563572825017961 2.78329801666984 0.497980234436077 NA
"178" "2011-10-22" 301 158 129 3.38470120160711 0.57483246808167 2.65666292082157 0.535566216085148 NA
"177" "2011-10-15" 356 201 132 3.45379936664631 0.633128062233945 2.70815204190175 0.473085497220779 NA
"176" "2011-10-08" 338 181 145 3.39150031951523 0.546271868893719 2.7016013279155 0.489842018193963 NA
"175" "2011-10-01" 327 188 122 3.3632806275747 0.620926640423721 2.6783902324934 0.525625481135435 NA
"174" "2011-09-24" 316 187 114 3.40721871594813 0.604171545985432 2.66581138515864 0.504869830685446 NA
"173" "2011-09-17" 306 182 112 3.37758066118933 0.652357244003059 2.65636263229346 0.443291062520434 NA
"172" "2011-09-10" 274 152 110 3.25196061468603 0.648267029633331 2.6619539965265 0.533967563633655 NA
"171" "2011-09-03" 214 125 76 3.22637636639153 0.616321980323776 2.51488517464906 0.543093405195554 NA
"170" "2011-08-27" 302 196 98 3.43141663387658 0.629380233256074 2.7587925288307 0.528986711490659 NA
"169" "2011-08-20" 286 169 102 3.32513055174101 0.616226225425606 2.73460934440694 0.510392016628917 NA
"168" "2011-08-13" 278 156 107 3.36159989353078 0.615033951808572 2.75317811005716 0.562653388880677 NA
"167" "2011-08-06" 298 186 94 3.35224401205135 0.64437655058618 2.88054745534815 0.610209425498898 NA
"166" "2011-07-30" 290 178 95 3.41880256185155 0.660800333154844 2.78401961918522 0.570291292993922 NA
"165" "2011-07-23" 299 177 100 3.49696371107884 0.668854599520787 2.83917442523351 0.528428082912239 NA
"164" "2011-07-16" 149 88 50 3.43161496601265 0.719416734039056 2.67741320276817 0.549101345643209 NA
"163" "2011-07-09" 328 189 126 3.4664513784591 0.642836463252711 2.75433576104623 0.596078568723939 NA
"162" "2011-07-02" 318 185 127 3.35759854921172 0.585044869359943 2.69169975617044 0.495382999375526 NA
"161" "2011-06-25" 293 170 108 3.4311542539436 0.58028237901657 2.77903249768868 0.567720695675406 NA
"160" "2011-06-18" 295 168 114 3.48138932433588 0.682136314025395 2.76501007895856 0.514403195467858 NA
"159" "2011-06-11" 305 185 110 3.41506224037437 0.580368602140339 2.70403818029648 0.514351212696441 NA
"158" "2011-06-04" 313 177 120 3.47885743441625 0.608387385468345 2.81920925900993 0.496590106482989 NA
"157" "2011-05-28" 292 181 95 3.43346258262144 0.590658379241759 2.75876324069147 0.513732312487528 NA
"156" "2011-05-21" 291 156 111 3.47293462426628 0.555516280552958 2.8914563453726 0.495376771888035 NA
"155" "2011-05-14" 235 138 87 3.45454855715803 0.584693900338842 2.71106059676754 0.499948539723626 NA
"154" "2011-05-07" 300 179 109 3.43884863151182 0.63924268894281 2.79348001638416 0.427050895154785 NA
"153" "2011-04-30" 259 154 96 3.39648731394288 0.600116222631179 2.85316795438184 0.603303512787141 NA
"152" "2011-04-23" 305 182 116 3.39735312512419 0.616705638538701 2.79117619452198 0.455046755667521 NA
"151" "2011-04-16" 268 160 95 3.47883319405839 0.61464351953452 2.84607162545605 0.4133921998423 NA
"150" "2011-04-09" 275 163 103 3.44775297272516 0.61427844804827 2.84200758034572 0.451955389907842 NA
"149" "2011-04-02" 260 145 102 3.42713746242488 0.574214164784573 2.8031978523278 0.493150286910054 NA
"148" "2011-03-26" 221 145 68 3.42527505429325 0.575623867720754 2.85556566533025 0.472317801073731 NA
"147" "2011-03-19" 288 165 109 3.48798442495035 0.621279543978902 2.94277667669474 0.467576494160419 NA
"146" "2011-03-12" 247 157 84 3.47227252779669 0.626012834278215 2.80720315227573 0.457426722112113 NA
"145" "2011-03-05" 285 161 112 3.5594375860485 0.618186795554759 2.88153070740381 0.506394136683489 NA
"144" "2011-02-26" 240 141 91 3.51756815882946 0.583825123966272 2.83489819138535 0.427662052063952 NA
"143" "2011-02-19" 241 142 87 3.52812015742883 0.552193877098404 2.89700890101343 0.421558462030001 NA
"142" "2011-02-12" 242 150 85 3.57150996348347 0.555138565161546 2.89048313868218 0.5155372557565 NA
"141" "2011-02-05" 223 130 84 3.50015469969024 0.582716799373974 2.81074472737579 0.441650393215261 NA
"140" "2011-01-29" 245 158 82 3.588124454424 0.636537485067214 2.77418177666794 0.441412424166934 NA
"139" "2011-01-22" 236 152 71 3.43282580464036 0.611305303169993 2.86775625869445 0.546866830222315 NA
"138" "2011-01-15" 199 122 68 3.37613100226928 0.599887949911307 2.79079251619699 0.448097872149164 NA
"137" "2011-01-08" 180 117 59 3.38936634541765 0.568314192605589 2.83535215836205 0.506810873506467 NA
"136" "2011-01-01" 98 68 28 3.50959538182654 0.620618340903197 2.90939501436592 0.619003093950078 NA
"135" "2010-12-25" 69 40 26 3.17518101462321 0.471848541788901 2.68417063784698 0.322545232890325 NA
"134" "2010-12-18" 119 80 38 3.35554996575705 0.672303485183589 2.70890063081313 0.480102928787762 NA
"133" "2010-12-11" 15 9 6 3.56117474578992 0.795426142375987 2.16994291282892 0.242479788757382 NA
"132" "2010-12-04" 79 61 17 3.15705850014725 0.540692610031885 2.56534804115535 0.328099047913849 NA
"131" "2010-11-27" 94 65 29 3.27220627550216 0.469840299606372 2.7058560299275 0.371600040449988 NA
"130" "2010-11-20" 219 146 72 3.51491567528934 0.598928554059803 2.91694549052335 0.440628240164675 NA
"129" "2010-11-13" 235 139 91 3.53954272282164 0.613341384606517 2.80987110741389 0.499638502848285 NA
"128" "2010-11-06" 204 132 71 3.52633217014929 0.58720794486571 2.79788919052482 0.459362717411075 NA
"127" "2010-10-30" 213 134 73 3.42663083751857 0.62229018138538 2.6385316031804 0.416527380386698 NA
"126" "2010-10-23" 204 132 70 3.53667253058118 0.598459729782035 2.76550490044112 0.528083210729717 NA
"125" "2010-10-16" 203 124 77 3.55834356097793 0.536043660643228 2.81232696267108 0.489759388727582 NA
"124" "2010-10-09" 225 138 83 3.47228015539886 0.566176235968605 2.81387062888556 0.495616400923079 NA
"123" "2010-10-02" 244 146 89 3.51591851486986 0.588178288612912 2.76560393390145 0.471155973432649 NA
"122" "2010-09-25" 245 157 81 3.56065793178183 0.590392112119652 2.86931401974597 0.507297163704935 NA
"121" "2010-09-18" 236 148 85 3.57152283059134 0.617132874816941 2.79262247653519 0.547054251875996 NA
"120" "2010-09-11" 211 134 71 3.41456783472643 0.559164067285645 2.81329232033132 0.424534002569824 NA
"119" "2010-09-04" 147 102 44 3.49815645751298 0.591760922764472 2.95004047827592 0.411585972059145 NA
"118" "2010-08-28" 221 129 88 3.57658664471051 0.594251190219862 2.87656807926048 0.504309392476176 NA
"117" "2010-08-21" 180 107 71 3.44853790234429 0.583404800565813 2.70884949725713 0.475995288229531 NA
"116" "2010-08-14" 200 127 70 3.56495880552774 0.59648880356232 2.79260424267599 0.453552743019721 NA
"115" "2010-08-07" 168 108 52 3.43384101580111 0.54142436217542 2.77556975075456 0.47185115893125 NA
"114" "2010-07-31" 150 82 52 3.37734135055845 0.628172142746635 2.67334018180361 0.474144406237357 NA
"113" "2010-07-24" 232 153 71 3.4539016872884 0.570244359810947 2.78137867308246 0.456717273877317 NA
"112" "2010-07-17" 229 136 82 3.44917595655734 0.616137096677584 2.74275190430242 0.514826900624386 NA
"111" "2010-07-10" 200 122 76 3.39959139690317 0.649492866045259 2.77637824058275 0.534752213140293 NA
"110" "2010-07-03" 208 131 76 3.48018031714983 0.639893624973425 2.74555578122678 0.400788265412315 NA
"109" "2010-06-26" 227 136 84 3.45640174030873 0.620273610705238 2.74948483626501 0.456143389437749 NA
"108" "2010-06-19" 162 92 58 3.49723793671499 0.69360612267303 2.7094737230351 0.441552600377796 NA
"107" "2010-06-12" 200 115 85 3.43877313452667 0.609257043338188 2.81013450883617 0.671535850785055 NA
"106" "2010-06-05" 210 137 73 3.47057911907672 0.645585453522182 2.77090802415726 0.402925721717212 NA
"105" "2010-05-29" 244 138 102 3.44420122585438 0.628666466050474 2.74663389211818 0.553263759734483 NA
"104" "2010-05-22" 244 141 97 3.48611462424662 0.62776356069517 2.70688539239253 0.479560113656124 NA
"103" "2010-05-15" 196 115 78 3.59490415436392 0.606143242117284 2.72099353781508 0.43388432837162 NA
"102" "2010-05-08" 214 135 74 3.55887050953645 0.642146966085756 2.74643664517716 0.443475240167284 NA
"101" "2010-05-01" 192 122 68 3.39679981084161 0.623199446448694 2.64229616438514 0.39337796923695 NA
"100" "2010-04-24" 217 133 81 3.53507151569297 0.582567048402195 2.77147139967542 0.524516311728262 NA
"99" "2010-04-17" 189 111 75 3.50694661710551 0.628712787520174 2.87063639058959 0.598608931032393 NA
"98" "2010-04-10" 194 118 73 3.56744869234597 0.607309245690837 2.79083314204495 0.501455909535751 NA
"97" "2010-04-03" 153 97 53 3.563401225629 0.656578733587767 2.90313270719374 0.460280294737178 NA
"96" "2010-03-27" 142 89 51 3.47309684938661 0.599303101055487 2.87280339342092 0.501394690544359 NA
"95" "2010-03-20" 164 104 58 3.55878045476397 0.638701052179166 2.94005853648846 0.57818947322481 NA
"94" "2010-03-13" 171 106 62 3.65924716154015 0.634994265647717 2.77106876225261 0.461560623806849 NA
"93" "2010-03-06" 187 104 69 3.65147980761027 0.646366760062796 2.98209837046981 0.682686313376659 NA
"92" "2010-02-27" 167 110 54 3.50848892465322 0.677354688666066 2.85523796978219 0.581104367299528 NA
"91" "2010-02-20" 190 122 64 3.54146068938054 0.629924005947873 2.84654409340703 0.547503203372404 NA
"90" "2010-02-13" 141 82 56 3.6249623603822 0.653597675547578 2.93788231560434 0.626890125091053 NA
"89" "2010-02-06" 154 96 53 3.4696654482094 0.574462956551422 2.83266220900548 0.501907640649681 NA
"88" "2010-01-30" 88 52 33 3.34162442813291 0.681041898870334 2.68225183614895 0.49815973429537 NA
"87" "2010-01-23" 149 95 53 3.58132867812889 0.63861301696766 2.76704660737193 0.454936709338445 NA
"86" "2010-01-16" 101 73 28 3.5048197065766 0.54249789988714 2.79242763665247 0.500429743879453 NA
"85" "2010-01-09" 44 30 14 2.8463848313446 0.425571431847013 2.15277764300965 0.36629288445561 NA
"84" "2010-01-02" 68 45 19 3.23157563992881 0.621865917550607 2.67400339500631 0.581834678158937 NA
"83" "2009-12-26" 46 29 14 3.19012448487873 0.500612405562942 2.66578818186497 0.480323384385301 NA
"82" "2009-12-19" 120 73 47 3.27295471226105 0.628277499403383 2.59365689566274 0.591558203155179 NA
"81" "2009-12-12" 133 75 53 3.60614860463908 0.683892407741299 2.80970413107208 0.49177640626636 NA
"80" "2009-12-05" 120 81 37 3.57781275509948 0.519734242263719 2.86701473501785 0.49752842330198 NA
"79" "2009-11-28" 127 85 41 3.5936870413369 0.634364115541818 2.93991625908619 0.591656915423145 NA
"78" "2009-11-21" 151 93 55 3.64567994270216 0.666025787866168 2.76819945468028 0.544768703147989 NA
"77" "2009-11-14" 145 91 52 3.56797969127488 0.633498743339616 2.85015795131215 0.564400895492237 NA
"76" "2009-11-07" 151 96 51 3.5474907231355 0.631117631364781 2.79853711357363 0.532898249314403 NA
"75" "2009-10-31" 176 112 64 3.60678258294384 0.621706966353 2.76231950263658 0.617494450021426 NA
"74" "2009-10-24" 148 91 56 3.58226945936829 0.593770051317271 2.76537053551099 0.45971866519861 NA
"73" "2009-10-17" 157 102 55 3.55265087612685 0.675188899865377 2.68571682106481 0.499761833389468 NA
"72" "2009-10-10" 161 96 65 3.54415343680658 0.646283345058327 2.71026707671329 0.492189713991602 NA
"71" "2009-10-03" 167 90 73 3.51170130733827 0.596707283760902 2.71044628420064 0.528269719409063 NA
"70" "2009-09-26" 172 112 57 3.66129138807744 0.637537071455426 2.73961032131723 0.540715202310133 NA
"69" "2009-09-19" 140 88 47 3.64321811649307 0.604990216744028 2.71783682372891 0.497145482523085 NA
"68" "2009-09-12" 136 84 52 3.5541864717514 0.581075064961837 2.86664399666152 0.496536433935459 NA
"67" "2009-09-05" 74 45 29 3.58344283476864 0.786082164568814 2.79428497862765 0.717917511380633 NA
"66" "2009-08-29" 139 82 55 3.71536263541015 0.554710694492109 2.84717429651223 0.467166828554612 NA
"65" "2009-08-22" 102 54 48 3.62505899387786 0.634238125468134 2.85644012288018 0.577039669572574 NA
"64" "2009-08-15" 123 75 46 3.57904670678773 0.618387757641237 2.75356299333838 0.554774197795767 NA
"63" "2009-08-08" 129 64 64 3.62243287700716 0.622616669161994 2.73548388009888 0.606886996426418 NA
"62" "2009-08-01" 126 72 53 3.50412354725209 0.564813408407508 2.79335785695894 0.460617533743924 NA
"61" "2009-07-25" 118 66 52 3.48308971631451 0.565336991412576 2.83158420560516 0.571745980915431 NA
"60" "2009-07-18" 108 81 27 3.6154582636049 0.586180457565941 2.93015929227804 0.345793699340136 NA
"59" "2009-07-11" 133 85 48 3.61549009459124 0.551862587453187 2.73304434358483 0.513098524410862 NA
"58" "2009-07-04" 130 77 52 3.58323852569456 0.552418835710588 2.8154872452171 0.55498562884683 NA
"57" "2009-06-27" 119 75 44 3.67649267151755 0.657714898354627 2.98881923715987 0.709803677742048 NA
"56" "2009-06-20" 105 69 36 3.58694968020472 0.602395702359179 2.79726529367023 0.556759060687097 NA
"55" "2009-06-13" 130 83 46 3.69391434794183 0.642859864750694 2.84354787805163 0.558486407569081 NA
"54" "2009-06-06" 104 67 36 3.60864272283354 0.594321524852801 2.77818196074538 0.402100995570777 NA
"53" "2009-05-30" 109 64 43 3.63203834522733 0.64886455522552 2.90236392643361 0.551892064250329 NA
"52" "2009-05-23" 143 85 56 3.60961952402344 0.620474640268267 2.88956941894768 0.581588011346314 NA
"51" "2009-05-16" 125 77 48 3.6431613401871 0.62262264399397 2.90515033783596 0.577007626911325 NA
"50" "2009-05-09" 118 73 44 3.74494966356331 0.691838167479067 2.95347302600859 0.46301510656076 NA
"49" "2009-05-02" 133 86 46 3.67731495925776 0.66267125154648 2.81977774272699 0.458121695089188 NA
"48" "2009-04-25" 117 82 35 3.62543904142659 0.634524419099909 3.01043480960234 0.595425232060913 NA
"47" "2009-04-18" 87 58 29 3.47460259676834 0.56759740697891 2.88756997719677 0.49009250628015 NA
"46" "2009-04-11" 88 55 33 3.76528613570672 0.634033726151629 2.92354557109178 0.449548930562278 NA
"45" "2009-04-04" 91 60 30 3.64891105811409 0.579830976476299 2.98686482859189 0.462092468000273 NA
"44" "2009-03-28" 60 40 20 3.67441204528733 0.655317366713683 3.12139050265479 0.532906684556266 NA
"43" "2009-03-21" 99 68 31 3.68458943520585 0.630811721727233 3.03348693032207 0.53566277280103 NA
"42" "2009-03-14" 85 56 29 3.6489507404226 0.619825880445284 2.85004975457143 0.499027915509094 NA
"41" "2009-03-07" 96 62 33 3.5514055516869 0.641966907403104 2.8932163977809 0.564021352630584 NA
"40" "2009-02-28" 62 39 21 3.68672233152507 0.667967628058824 3.12479944833166 0.637149522552477 NA
"39" "2009-02-21" 68 42 26 3.55386825235292 0.551022630122176 2.87385616309064 0.682009204381125 NA
"38" "2009-02-14" 56 41 15 3.66951564361566 0.671067155192208 2.81856933295405 0.511346030732191 NA
"37" "2009-02-07" 40 28 12 3.76596454501279 0.686342517132644 3.42566237086763 0.582835064314528 NA
"36" "2009-01-31" 56 37 19 3.91946758082523 0.592451817550551 3.35493920792419 0.681076996974527 NA
"35" "2009-01-24" 55 35 20 3.62160379386289 0.614737776897383 2.84990454569762 0.575038911193064 NA
"34" "2009-01-17" 55 37 18 3.69144229567467 0.674478180483668 3.08823691961397 0.546465350535857 NA
"33" "2009-01-10" 69 44 24 3.76394366938068 0.56816833893163 3.1253434298806 0.608348355571357 NA
"32" "2009-01-03" 58 41 17 3.65317817420957 0.557273398806163 2.98706458266451 0.483417091263256 NA
"31" "2008-12-27" 51 34 17 3.68169346348874 0.496545936397592 2.89594432726419 0.646119716327293 NA
"30" "2008-12-20" 39 25 14 3.6054652748046 0.572968022677124 2.83459039189277 0.489322513231651 NA
"29" "2008-12-13" 60 38 20 3.44711219787046 0.631034587451457 2.87222977165289 0.580693854047513 NA
"28" "2008-12-06" 44 24 19 3.730415281612 0.566360772775215 2.78570972221439 0.466387675589042 NA
"27" "2008-11-29" 55 38 16 3.63969623212662 0.580502919285996 2.98746397036303 0.547680355623569 NA
"26" "2008-11-22" 52 34 16 3.50737634431693 0.588830433179496 3.11598549038414 0.758355864967885 NA
"25" "2008-11-15" 48 34 14 3.71356793485295 0.67852197145674 2.97069549624885 0.558630484654641 NA
"24" "2008-11-08" 36 26 10 3.64778168994038 0.526025644442499 2.68630919499575 0.535112222922582 NA
"23" "2008-11-01" 44 30 14 3.59009329226085 0.577579729946461 3.06712515917123 0.417234873946372 NA
"22" "2008-10-25" 44 30 14 3.6974900932346 0.503455920717467 3.05733493825271 0.480954842020345 NA
"21" "2008-10-18" 50 37 12 3.79827692326254 0.538485774509772 2.86779961955983 0.552995403695238 NA
"20" "2008-10-11" NA NA NA NA NA NA NA NA
"19" "2008-10-04" NA NA NA NA NA NA NA NA
"18" "2008-09-27" NA NA NA NA NA NA NA NA
"17" "2008-09-20" NA NA NA NA NA NA NA NA
"16" "2008-09-13" NA NA NA NA NA NA NA NA
"15" "2008-09-06" NA NA NA NA NA NA NA NA
"14" "2008-08-30" NA NA NA NA NA NA NA NA
"13" "2008-08-23" NA NA NA NA NA NA NA NA
"12" "2008-08-16" NA NA NA NA NA NA NA NA
"11" "2008-08-09" NA NA NA NA NA NA NA NA
"10" "2008-08-02" NA NA NA NA NA NA NA NA
"9" "2008-07-26" NA NA NA NA NA NA NA NA
"8" "2008-07-19" NA NA NA NA NA NA NA NA
"7" "2008-07-12" NA NA NA NA NA NA NA NA
"6" "2008-07-05" NA NA NA NA NA NA NA NA
"5" "2008-06-28" NA NA NA NA NA NA NA NA
"4" "2008-06-21" NA NA NA NA NA NA NA NA
"3" "2008-06-14" NA NA NA NA NA NA NA NA
"2" "2008-06-07" NA NA NA NA NA NA NA NA
"1" "2008-05-31" NA NA NA NA NA NA NA NA
