"date" "athletes" "maleAthletes" "femaleAthletes" "maleSpeedMean" "maleSpeedSD" "femaleSpeedMean" "femaleSpeedSD" "extraTime"
"19" "2016-10-08" 337 149 167 3.16584427434549 0.551276019898121 2.68125906170121 0.423705914187935 NA
"18" "2016-10-01" 176 106 63 3.28366791469961 0.542445522679511 2.92122477060645 0.440562669737528 NA
"17" "2016-09-24" 188 107 75 3.51868515051876 0.606252577103941 2.85258415522729 0.47438709910913 NA
"16" "2016-09-17" 231 114 105 3.46649864132298 0.630862340191839 2.74987782937609 0.485842838325338 NA
"15" "2016-09-10" 175 103 68 3.3786523198301 0.579348035427495 2.90108342037689 0.475267305595773 NA
"14" "2016-09-03" 178 103 72 3.36352745199292 0.543913587676493 2.71138374715458 0.414333659338235 NA
"13" "2016-08-27" 274 166 96 3.35864532851475 0.584474116669399 2.78945077748704 0.465325952411585 NA
"12" "2016-08-20" 173 87 76 3.34007956139519 0.582404713386786 2.85074151156139 0.57144688584201 NA
"11" "2016-08-13" 176 114 53 3.38638965373883 0.639852983685022 2.93092488649823 0.463069218215506 NA
"10" "2016-08-06" 316 172 125 3.36558385512382 0.594714625756947 2.7916356257246 0.514977465638928 NA
"9" "2016-07-30" 233 131 90 3.38594433834403 0.586743046715395 2.72741436588389 0.471315941112679 NA
"8" "2016-07-23" 186 102 71 3.29854648417141 0.62351946749135 2.75861841402828 0.497035482736533 NA
"7" "2016-07-16" 339 194 132 3.31511896122127 0.523026517586529 2.80078732584273 0.502451930377441 NA
"6" "2016-07-09" 358 217 130 3.39223570931695 0.564928710223621 2.84836434167445 0.488736387993801 NA
"5" "2016-07-02" 194 113 69 3.36367882733559 0.596444357134801 2.94249294154005 0.516701354580118 NA
"4" "2016-06-25" 285 161 105 3.36111488054795 0.643505670756772 2.78356759793281 0.512983251185956 NA
"3" "2016-06-18" 287 162 117 3.45170067015621 0.604698710294994 2.85777986010214 0.486499714534269 NA
"2" "2016-06-11" 255 141 103 3.37787976187359 0.675890231230893 2.79409885775207 0.448218664343632 NA
"1" "2016-06-04" NA NA NA NA NA NA NA NA
