"date" "athletes" "maleAthletes" "femaleAthletes" "maleSpeedMean" "maleSpeedSD" "femaleSpeedMean" "femaleSpeedSD" "extraTime"
"135" "2012-06-30" NA NA NA NA NA NA NA NA
"134" "2012-06-23" NA NA NA NA NA NA NA NA
"133" "2012-06-16" NA NA NA NA NA NA NA NA
"132" "2012-06-09" NA NA NA NA NA NA NA NA
"131" "2012-06-02" NA NA NA NA NA NA NA NA
"130" "2012-05-26" NA NA NA NA NA NA NA NA
"129" "2012-05-19" NA NA NA NA NA NA NA NA
"128" "2012-05-12" NA NA NA NA NA NA NA NA
"127" "2012-05-05" NA NA NA NA NA NA NA NA
"126" "2012-04-28" NA NA NA NA NA NA NA NA
"125" "2012-04-21" NA NA NA NA NA NA NA NA
"124" "2012-04-14" NA NA NA NA NA NA NA NA
"123" "2012-04-07" NA NA NA NA NA NA NA NA
"122" "2012-03-31" NA NA NA NA NA NA NA NA
"121" "2012-03-24" NA NA NA NA NA NA NA NA
"120" "2012-03-17" NA NA NA NA NA NA NA NA
"119" "2012-03-10" 115 81 34 3.34776594448015 0.586485893672389 2.74786098167038 0.484164160788151 NA
"118" "2012-03-03" 94 69 25 3.46255578990951 0.504132231734458 2.7636213159924 0.441814408518716 NA
"117" "2012-02-25" 101 71 28 3.50447993612552 0.52135855768746 2.86097938930817 0.494755192918114 NA
"116" "2012-02-18" 68 50 18 3.46508616539602 0.532841293024125 2.76889275415229 0.397599604636965 NA
"115" "2012-02-11" 90 70 19 3.45084902098725 0.527164321084871 2.77159165556859 0.3928858554271 NA
"114" "2012-02-04" 110 85 23 3.46493035166732 0.547652511262634 2.81762897713316 0.488950641449268 NA
"113" "2012-01-28" 107 76 30 3.43566186820714 0.557278648564693 2.51329251535076 0.487328607302742 NA
"112" "2012-01-21" 102 74 27 3.36407597907959 0.532883856388324 2.63860996777785 0.524187649807657 NA
"111" "2012-01-14" 138 100 37 3.41744016310614 0.640707889838267 2.55106248110401 0.569277982364513 NA
"110" "2012-01-07" 105 75 29 3.57037343354134 0.570408114482718 2.49546506856404 0.432095681353556 NA
"109" "2011-12-31" 82 68 14 3.55753172045008 0.554407579091163 2.94452920379753 0.569518598409022 NA
"108" "2011-12-24" 99 72 27 3.48303086046046 0.618234356433388 2.8117799203081 0.572276430232343 NA
"107" "2011-12-10" 64 48 16 3.50672645335937 0.528189960165132 2.58840346717308 0.288376578139081 NA
"106" "2011-12-03" 84 61 23 3.58800777300831 0.61898638969715 2.83191188299026 0.481020811566365 NA
"105" "2011-11-26" 63 47 16 3.49086137428138 0.439377614138044 2.87834949390323 0.551678388767335 NA
"104" "2011-11-19" 102 74 28 3.57571076584765 0.613671621173124 2.76824900558079 0.527266091133395 NA
"103" "2011-11-12" 76 59 17 3.71913180296046 0.59186870315938 2.77603897695707 0.489402483796359 NA
